key,source,target
/PropertyEditorTitle,文件選取器……,
/F784B96A4710148A9BA17B96DDF6E6FB,圖像序列視圖網格體動畫,
/0C241AE74EB7F5D2DBA6DBA3C2EECDDE,圖像序列視圖/Imposter組合器,
/167F5F5641F47BFD70781092717E12B2,圖像序列視圖/Imposter組合器,
/252CA4C04525F6D81CC4C583A1306B8B,圖像序列視圖/Imposter組合器,
/5D301D8B4315A662CA06158C0D8DCD93,圖像序列視圖/Imposter組合器,
/6D07C2944893CE7959FD91A2DD5F08DF,圖像序列視圖/Imposter組合器,
/B36750CA457DA8CFB8B4678CAE439DF9,圖像序列視圖/Imposter組合器,
/DD47FAA5496DC1117907C0990EC933E1,圖像序列視圖/Imposter組合器,
/9BE19DB84844CB89737DC8BD1F22AB6B,浮點,
/CEEA90714D6C0FA766F1EBA8F71EE6FD,植物,
/7E8A374C4A36C41ECDDCFB9722E5CD01,植物繪製器,
/097EFDF7453231EE414870AC0DD3DD5F,堡壘之夜,
/B36DABC94CC3A54012C30795D00DFA0A,全3D Imposter,
/244056804E0E9198BBD30F81BEBC1B43,梯度,
/6775ECF64CBD57F89949DEAF5012B53B,梯度,
/AEE8239D4B29AECD47A4B48E705D71A3,梯度,
/CC72471C4F1C25B53E4A6B81F8330805,梯度,
/CF6F41B24A8F85CB3B0A7C8C085C6375,梯度,
/EB9B012D4B122A018134FA99DFD36EF2,梯度,
/F16900BB49F2B7C5EC80D29D71D5A483,梯度,
/F5CA410D441DB51D4A80B1B4B07071CB,高,
/11F618CF44D867D663DA4CAFD77935CA,圖像調整,
/1FEF8D4042E91A4D8DD3A9A61941D0E1,圖像調整,
/201039E946865F331555CEBAE1BDBADD,圖像調整,
/55C06D71405503C5E38F2CBD58D67AD6,圖像調整,
/6087D76746123060D5EEFEB22C23ABA4,圖像調整,
/6D8BDE014490C546DF0BEBBDD21BADA0,圖像調整,
/8ABCD463494908AC2E8365A991BBE8F1,圖像調整,
/9A19AE1646B452B87A4ACCA6F3F02FBA,圖像調整,
/A9FF13984A9067B7BEE226A72330A947,圖像調整,
/BD59C96F4DB71C4CF3A67689FC8C9C8F,圖像調整,
/C2AB29B448F1B045F71EFE94F89A0BB1,圖像調整,
/C38CF5844B2D6BB5C3715DB030FC18B0,圖像調整,
/E09AB09E481EFC0BAADB15B35CEE8D45,圖像調整,
/E3AC53994905138E62988D85B02088CD,圖像調整,
/B79EB6CB41ECA56A3E3DE9917B55A663,地形,
/78BA211347671F164A0DEEB2E70813AA,鏡頭光暈,
/5F4B74154524869C949B90BEE71C33C0,光照,
/0C43EBBC47943D3DE6852B9CE2277068,光照貼圖,
/C984BBE846CD9680BAEB85BD22DD61AA,雙面光照貼圖,
/3D45F0C54145F29D6947A1880E359F0A,低,
/1C28FABF436549669AF84CA8BA4DF66F,"管理取消事務。取消事務定義為用戶單次選擇“取消”時執行的所有操作。

取消邏輯應與待定引腳關聯，執行時應重新與確定或取消關聯，屆時將運行完成引腳。

注意：修改取消事務中所有對象前，必須調用TransactObject。",
/B6B8BF13417C74F842C4E891AC7EA7B1,遮罩,
/A1AADEE2403BB249292D9690FD14A40E,材質,
/1D9BDEB94BE844BEC3E8519C2BBDDA0E,材質實例插值,
/02B918C540E3F44726822AA7ABEA9801,材質圖層混合,
/0F7416BA4DA313D266094AA9A5DC5C5C,材質圖層混合,
/15FED48845D6403E18F61E8C4302A3AE,材質圖層混合,
/165C2C5D471A06B626713CBF1A75AC9C,材質圖層混合,
/1D2A8DCF49B57F69040C48AC43C9E337,材質圖層混合,
/229DACF94E040D1284281195E5096A01,材質圖層混合,
/234408C042B06DF5C433FF871ADB21BD,材質圖層混合,
/3D9532444224D6A3B4F6FEB8D82EE279,材質圖層混合,
/3E5A07D04E2AB66B4952AE8FD67E7DDF,材質圖層混合,
/4139F5A94AC2DABFCE14EBAA26DE2F50,材質圖層混合,
/42C9AE6D44ACFCD0538CD1996FAB01E3,材質圖層混合,
/466588F94715272A37B22B98A628DEAA,材質圖層混合,
/4F3FE6F94ADD967ACBF0E182A32FC7C7,材質圖層混合,
/50E1C38E4E9A6669BFEA899EF2EFC222,材質圖層混合,
/5899199E427C1AA60990A68BFC9EE105,材質圖層混合,
/5F312B5F4102E412C955FF9A4A347329,材質圖層混合,
/677815EC4B6B99E24C87F5BABB697F98,材質圖層混合,
/6969D2D74387B4B31E66A1825ECC74CF,材質圖層混合,
/706BF6FC4681B0047CCFAA869539F1C3,材質圖層混合,
/730BC5814EF1E5CA8A2BE1A243F6B52D,材質圖層混合,
/78AE62F44375D15F63143D88C0ABE7E3,材質圖層混合,
/7BE86D464DE4CEDB39183B9B05678EF8,材質圖層混合,
/8387AE19491FE67228E77AB1CD09EC6B,材質圖層混合,
/83C929C448F4AAC91B2605931C6D15E9,材質圖層混合,
/9D29664A4778F002A9E57C9112094282,材質圖層混合,
/A450CDD8470CFD7FE25AB6B973C0C8B2,材質圖層混合,
/ADB8ABF94B9EE352D6E263B150812B69,材質圖層混合,
/B445A7CB4CD4910375C42AB8D1585A6F,材質圖層混合,
/BFD35A3A4F730A8E7AB0D4BC567D67FA,材質圖層混合,
/C5916A8246A2FA8A33F76EB34A0E2992,材質圖層混合,
/D79D0E714C3BAF17C8E7CB9558EDEC69,材質圖層混合,
/E06AAAFC4872BC6D0CB274B6C657FBD2,材質圖層混合,
/EB8B960240FC0FC9FA238F8D90B724C2,材質圖層混合,
/EBBCB4C24B59A74DC5A8569737312632,材質圖層混合,
/F051D4F44982681144F666A6F8572D9F,材質圖層混合,
/F0BA908D4DF1A5B4ADC869ABA57F484A,材質圖層混合,
/F29AA3FE4FF851D785A10FAF0D307B09,材質圖層混合,
/035F4F8B42A6E1D014EF8A88EF90EA1B,數學,
/03E14EBC4D644F902EA9CB9A67E3D080,數學,
/0DC22F5A4E83E12F3221EA8CBC81B10B,數學,
/0F549BF04C0C4BD15664168859388757,數學,
/127BC52540839DCE2DC6BAADBFA6E1D9,數學,
/20CC999A4485D4FB8B96E693A83273ED,數學,
/37FA3844423139388C1682A81C699757,數學,
/3C6586194A8C5CB128D8ED9F18B4FA8B,數學,
/3F414AC44644546CCCF838BDD3B01480,數學,
/5AC750824528ED91D348FDBDEDBA99C8,數學,
/6021C4494F6DBD34FA1EB081EC49F874,數學,
/690222054E91B3EF645B98BF2B1C0E9B,數學,
/791051A34D525E74D5C8118D70B7B97A,數學,
/7CC700834D3588E770E3559EAED0792E,數學,
/8962C81943A961BF29673A9337880828,數學,
/8E0255CF43C1052825BB77949AE30086,數學,
/9B171395460188BE04652B997D1340CD,數學,
/A1E0B6A64822D4AE9F04D69BAB30F276,數學,
/A38177B14BF4D9C8F1AE2B80870C30DE,數學,
/A49F2E4F4AAD60BB19B88588FEB0631F,數學,
/A531ACC3485E79615807BAAE5F85E958,數學,
/B0139B3342EACC31903386967BD011D0,數學,
/B1194EE64A47D36A042E0B8AE8C40C60,數學,
/B24C15744EC04070B34E46B1E3A8C962,數學,
/BC6BA4374DA1D626439F7E8D7ABB96E5,數學,
/BF6E093745BFB7E630868A890DB7738D,數學,
/D5E66D1D44EBCE55D7B4F7A4D79FB4BF,數學,
/D9D0FD2D47983992DA10DDBA6D164765,數學,
/E931D92342909DDE86CDD79EF1B29DFD,數學,
/F38740B9459E0D3AFBAFDDB5DD9E03B7,數學,
/FD1A64124DEDA6EA2176858FB908D09E,數學,
/FF4FEC4944F64DF9DA970E945B42CAAB,數學,
/81A30F5645290C8CBB83508146B31542,數學|浮點,
/9CEEFFCB4CA9B2C7833B189762C81D07,數學|浮點,
/AAB62EE5446779E5C689E7AC4D09AE43,數學|浮點,
/DD0F21F944A41CF356035E83E873D974,數學|浮點,
/0BC60851434995F8AB72179E6EFC2F2F,數學|整數,
/7D5B289D406B33F136977BB185F6FDB0,數學|整數,
/ADC4F012482FF27A2BBD5F93334B6118,數學|整數,
/AFF858D74026E1FB7E49A28E1610F83E,數學|整數,
/E13C61484F7E1E9BCDE0BCA1DF7D32E6,中,
/393CA268495A27CFD88657951101E012,雜項,
/D929CD1D42471C8E1BDCFB922F0F71B5,雜項,
/DC9F695F443D20D117BC1A8CB89693C8,雜項,
/467B0C704891A78A2117E0A67541A0B4,移動目標,
/731B82B44E3EC05F345A3893D994605E,移動目標,
/9E5C27F642EA6C729394E0A3D0B0EB72,移動目標,
/9C5149274B51F4B7ED2DD3BE88C590AE,用指定值乘以-1，然後設置,
/6EE6A03540E69D129B731088E1097D6E,用指定值乘以-1.0，然後設置,
/35BA04ED4E86EF118661239BD1229791,連接網絡,
/73FE03B346FB5B0F68B8CEA50BA35379,連接網絡,
/4AB0E6614A07769D856742AED719AA82,法線,
/560BE7304865964488909ABD8F4987CD,法線,
/FF59241A44DC2711AD91D89CF2BAD52C,法線,
/4CE96BFB4046EAADB899A29F20B87F04,不透明度,
/73C835F64FEC714BC36363B72F71446B,不透明度,
/A5AAE66B4192690AC57EEABBE72ABD46,僅在首次命中節點時輸出觸發，但可重設,
/4E64CDAF4D872FFF5B0F71A20EB1253E,重載設置,
/A9D096D54EF064C39E56449138CDB176,重載設置,
/B41986524245FEF545E032A05E14FBEB,重載設置,
/B9D7C8A14E5D741843A217804698E28C,重載設置,
/D92C9CDE4FFDA147183F769AE8C78BC6,重載設置,
/EF65BA1F4EBC688BC75A5198BBB6AE69,重載設置,
/29BB5D824EE25B49BEDFDDA325FDF8BC,粒子系統幀轉存,
/48B016CD42C6D9FC6AC945A6BE21A52E,粒子,
/632086B94646B2A13EDC4983CC767756,粒子,
/76336C0E4DD209D80ED17AA1F4543087,粒子,
/7B184F2B42CFFD3401B030A3E1A16296,粒子,
/0F02C4AD435384045CA7FF8C37680BD6,物理地面,
/11111E0C4ADB5C1C40C7D69159630B2B,物理地面,
/2322CEE749669854CDD1C29F53DE6EF2,物理地面,
/33F7289D4A418FEF0698868D1EDB05DE,物理地面,
/3F0B14BA4BD723866E1CE2AC8490D074,物理地面,
/4273A60347D6778F404A038D574EA7AA,物理地面,
/4917A37C4E91D575979269AB0940DB0D,物理地面,
/58B6F9C24D72A66BCA349E91DE0651B8,物理地面,
/5DE471E24AEA227DB3237AA0D5341179,物理地面,
/5E10C2A34484503EB1AAF28D0693354B,物理地面,
/5F7510AD449D5CB50E542BB33CC0DF6B,物理地面,
/6F40A4774F366CCE3FA6E9B6FEB3E0A3,物理地面,
/6F4112844E76358C86164D885FE993FF,物理地面,
/6F5CF2FB4C115F346901F2A477FECF44,物理地面,
/81A0F41943B7DC54A57542AC6E3120A0,物理地面,
/820D5BE34B4806D5D0B82C8388BB6102,物理地面,
/9C81C7D144FF88640C191399C3382CA0,物理地面,
/BA786AC14F542071F0765580790CA1B9,物理地面,
/C29D9C694C7C02343B9FED86E821ABE9,物理地面,
/C6E55F394E42B356EB3ADC9211B32AB5,物理地面,
/CECC6DDE470DB485AF0FFA94F14020F9,物理地面,
/D0BF9DC048716B6993F680A835F5DCF6,物理地面,
/D5D5C24844EF2E908B0F49828F35B122,物理地面,
/D7918F7D46399E013961DE91C6A8385F,物理地面,
/EDC8DB6E4ECF759D01FE5287345B661F,物理地面,
/F6B126044F8A0136511FC29401167BFE,物理地面,
/95E8C6404CB61F3B9EA309A13D215B92,物理地面 - 平鋪網格體的物理墜落,
/163408C846F316E4929236BD28B37F3B,樞軸繪製器,
/B24BE4F84598257EDB407599B8F1828D,樞軸繪製器,
/DA3966294AB2F8BAC66F45B3EA3CE771,樞軸繪製器,
/DD0999D5482C23BE1023ADB36A613DDC,樞軸繪製器,
/055CF4D74AF9B9B740C9C9855E356CCC,樞軸繪製器2,
/0FC45AE8418296857B669883F706E5B9,樞軸繪製器2,
/401D18754AAE9BA9CAEC46BAEA38F5EA,樞軸繪製器2,
/AEE7C87E42CA9CDF9AB7B39B96AAAB93,樞軸繪製器2,
/E8139D1645A1EA17434355960D52F645,樞軸繪製器2,
/306226F248EEFB9E925D1C93FF28B700,過程,
/627915984635287FACDB4DA6327911E7,過程,
/B1287FBA45BD48C641309BB06B4B0265,過程,
/B6CF9D814B6E30B9818A26ADEA888C1E,過程,
/E8963D294C7BAE8ECAED5399CE95952E,過程,
/F70A83064A955F986662ADAD6752F010,過程,
/9F1E79E34A80164D5AB90FB5C0769832,反射,
/AE4B977949471C5637DDB88F42DCFD66,反射,
/C02316054D51A7729C00149AA48D09BE,反射,
/DD866417466DB2B2755A50B53514DBDF,反射,
/E19E7CC74BD44BAE09C82A9DE2203A8D,反射,
/069E027B46D4DC4F35BF45AE0B4F77FE,渲染3D Imposter Sprite,
/0C2962A4475EA6F6EDABA7A0BA3D9C4B,渲染3D Imposter Sprite,
/1FF2EAE147E0770547F9D7BECFF844E8,渲染3D Imposter Sprite,
/27E1593C458A5D52CCB399BE735631C7,渲染3D Imposter Sprite,
/298D53A64C54F70A0B6D9DBA674F9995,渲染3D Imposter Sprite,
/40C7FCDD4BA1494644327AB886869A88,渲染3D Imposter Sprite,
/49CB18C240C0D7E23AD28D844CFF95C8,渲染3D Imposter Sprite,
/5934FABD48B0AB52084F1BB66C27359C,渲染3D Imposter Sprite,
/5BD7F9CC428004610EC0D49BD0D7D779,渲染3D Imposter Sprite,
/777450514D475D1492F6B79FB9AD84FD,渲染3D Imposter Sprite,
/865C843E4FFF9A524945F59E2CA4BEF6,渲染3D Imposter Sprite,
/883F38E84A6555F3FAA87C9996B8FD68,渲染3D Imposter Sprite,
/8F5F1DE648748C0C3659488CF497D179,渲染3D Imposter Sprite,
/9425083F46DCCB1CE7E1E99770493A25,渲染3D Imposter Sprite,
/946CEB854BD17F148FA63EA0CC0488F5,渲染3D Imposter Sprite,
/958A10F242DBB8C2F5186FB09B1CE49B,渲染3D Imposter Sprite,
/A436B4A3409D937CB2D864A3DD8C2F49,渲染3D Imposter Sprite,
/A7CA2C8C463F6B8E2AA26CA210EF06FA,渲染3D Imposter Sprite,
/B959947048FB92B800390396F5E2C3BD,渲染3D Imposter Sprite,
/DEF764BB4D1B53A1242D57A97A502E0D,渲染3D Imposter Sprite,
/E02C09154D6735926438F7884D91A595,渲染3D Imposter Sprite,
/FA520018477CEEF145F2BF9DF0955AAD,渲染3D Imposter Sprite,
/0935FE174C6B6767EA8A6E9A0955C7C2,渲染深度圖,
/4DD92DFD4FD83514D066FAB69C65F9A8,渲染深度圖,
/505CFF90438815E1E964F58A6A96559C,渲染深度圖,
/5262A9DE48300B607361C6896DD5C62A,渲染深度圖,
/5375AB59453EC85C4BD77C944F43E35D,渲染深度圖,
/642E1184440274131BAF029CB32A3175,渲染深度圖,
/9FF328A846D05633034E819DD15F919C,渲染深度圖,
/A0DC8BFA493A1B15A0756C8CDF1260B3,渲染深度圖,
/AB6794F34415A1DBEECD97B2A4780757,渲染深度圖,
/B9A5945B443D6B7FA4D611A4863EA668,渲染深度圖,
/C7C2A86E42A7CC1062A615BABDCC17BF,渲染深度圖,
/F32D2FF047112462C0D5F5A7654CE2F2,渲染深度圖,
/FFAD08A1463C044EB473D7AEA22FB571,渲染深度圖,
/0D6F96BC40E43C5B28ED96A9D28E0668,渲染圖像序列視圖,
/13E674FA4E28C3304A601BA92FB32850,渲染圖像序列視圖,
/2C533F0B4818EF853C8B51B1FB7C806F,渲染圖像序列視圖,
/305873BB40D58E22CF5870BA840BDA2B,渲染圖像序列視圖,
/33D597F14A925E7A4AEB649EB1947C6B,渲染圖像序列視圖,
/33EF511C43A701E9FBDFD18EA8EE6DC4,渲染圖像序列視圖,
/3EC133294C855F999792638603707C13,渲染圖像序列視圖,
/46053AA1409E25D75A84AAAFF3AD1E8E,渲染圖像序列視圖,
/49290F6A4741A4EDB85E79BD25B5A648,渲染圖像序列視圖,
/5333DCFD4587A0DA457421A67CCDE1CF,渲染圖像序列視圖,
/5A133E8043312EEA7ECB6A9F26819AF2,渲染圖像序列視圖,
/66EEE56846EA47BF2B092196BAB159A5,渲染圖像序列視圖,
/696B53B443D985169616DE97ABF47F81,渲染圖像序列視圖,
/77772A2247AC5852AF94879A53D7E613,渲染圖像序列視圖,
/A05D68A844CBFFA2E13A859792F5D1D8,渲染圖像序列視圖,
/A142B7B34A0249B0A45DEA8C0939E227,渲染圖像序列視圖,
/B8405248423EF8F25F9A8FABBDEEB43C,渲染圖像序列視圖,
