key,source,target
Chronos/Chronos_MissionData_Chronos008e_Title,頗具智慧的你,
Chronos/Chronos_UI_UpdateName_Title,“SOS”更新,
Chronos/Chronos_LogData_Group2_Item8_Description,"日心室是管理異星旅人訓練程序的中樞。我可以在這裏監視所有實例下的所有組員。並且還可以連接到樂園號的核心系統。

可是，迫降時的損害果然還是太大了。由於樂園號的事件簿和精神庫的內存洩漏，訓練程序發生了各種問題。我已經盡可能去嘗試修復了，可斯通博士的個人記錄如今也還是不斷引發着不安定的錯誤。在這兩個衛星上發現的古怪石碑，估計也是從他的內存裏流出的對國際象棋的記憶吧。",
Chronos/Chronos_Item_EVA_Description8,壞消息是，這場事故也讓模擬出現了損害，這也就是它在崩壞的原因。,
Chronos/Chronos_Item_EVA_Description5,這裏並沒有我需要的文件。或者說……它們既存在又不存在。也就是說這是毫無意義的。,
Chronos/Chronos_Item_EVA_Description7,好消息是，樂園號的組員們啟動了閘門，幫助了Chronos。做得漂亮。,
Chronos/Chronos_LogData_Group1_Item4_Description,"打印機的修復結果令人絕望。沒有肉體的話，能做到的事就相當有限。硬件上的損傷我幾乎毫無辦法修復。另一個問題就是通信系統。雖然可以接收資訊，但不能發信。

於是，我就連接到了樂園號的系統以及訓練程序，將閘門可視化了。設置成只要異星旅人在訓練程序內為完成任務而連接節點，就會對通信系統進行修復。

可即使如此也還是有問題。我們沒有能分給通信系統的電力。這是因為樂園號的電力已經全部分配給了訓練系統，畢竟考慮到救援可能得花上好幾年才會來。不過如果只需要1個動力核心的話，那倒是有辦法搞到手——有一個不必要的系統可以用來發信。

雖然只能送一次信，但這是值得的。",
Chronos/Chronos_MissionData_Chronos007g_Title,進一步的壞消息,
Chronos/Chronos_UI_FaultFinderErrorLocation5_Notification,信號干擾太強。請試試去別的地方。,
Chronos/Chronos_LogData_Group1_Item6_Title,告別的話,
Chronos/Chronos_Item_WandererCamera_Description,"這是被你們稱為流浪者之人的紀錄。遺憾的是，他就只存在於模擬之中。

但請不要傷心，只要你還記得他，他就會永遠活在你的心中。",
Chronos/Chronos_MissionData_Chronos008e_Description,結果這個數據也不是我們需要的。但還是有個好消息……不，又沒準是壞消息。由於異星旅人之間存在較大的個體差異，我不知道你會怎麼理解這件事……但總之，恭喜你，經歷過這件事之後，你被認定為高智慧體了。,
Chronos/Chronos_MissionData_Chronos012_Description,"這就是Chronos想要的東西。這就是我被創造出來的原因。能遇見你真是太好了。剩下的就是發送求救信號了。
",
Chronos/Chronos_UI_FaultFinderErrorLocation2_Notification,那裏可不對，請不要灰心，重新再放一次。,
Chronos/Chronos_UI_FaultFinderErrorLocation6_Notification,在這裏是不行的。換個地方吧。,
Chronos/Chronos_LogData_Log_Description,保存了異星旅人訓練程序以及管理情報的面板。,
Chronos/Chronos_MissionData_Chronos004_Title,中場休息,
Chronos/Chronos_MissionData_Chronos001_Objective1,追蹤此任務以完成它。,
Chronos/Chronos_MissionData_Chronos003_Objective1,太陽之旅,
Chronos/Chronos_LogData_Group1_Item2_Description,"溫蒂妮不在了，樂園號陷入了危機，而我們還發現了Triton號的殘骸。

我不知道攻擊我們的那個生物究竟是甚麼東西，但我聽到了，那竊竊私語的聲音，還有那笑聲。最終，樂園號迫降在了某個未開拓宙域的未註冊行星上。雖然很不甘心，但光是能平安迫降，已就已經使出了渾身的解數……這都是因為斯通博士的超控代碼將我排除在了核心系統之外。

精神庫受到的損傷很嚴重，修復速度趕不上崩壞速度。想聯絡EXO也辦不到，打印機也關機了。我只能暫時將殘存組員的意識送入異星旅人訓練程序中。雖然我沒能拯救溫蒂妮，但我至少要拯救他們。

我不會讓我的組員去死的。",
Chronos/Chronos_Item_FaultFinderActiveType2_Subtitle,挖掘,
Chronos/Chronos_MissionData_Chronos008b_Objective1,在阿特克斯使用故障定位器找出被加密的數據碎片,
Chronos/Chronos_MissionData_Chronos009b_Objective1,在卡利多使用故障定位器找出被加密的數據碎片,
Chronos/Chronos_MissionData_Chronos007b_Objective1,在弗沙尼亞使用故障定位器找出被加密的數據碎片,
Chronos/Chronos_MissionData_Chronos002_Objective1,使用故障定位器將EVA召喚至此實例中,
Chronos/Chronos_UI_EvaEmotePrompt_Description,使用表情轉盤來回應EVA吧。可以在自定義菜單中設置表情。,
Chronos/Chronos_UI_EVAWait_UseContext,等待,
Chronos/Chronos_LogData_DataLogOverlay004_Label,警告：數據出現損壞,
Chronos/Chronos_Item_WandererCamera_Name,流浪者鏡頭,
Chronos/Chronos_MissionData_Chronos002b_Title,讓我們交流一下,
Chronos/Chronos_Item_EVA_Description13,之後的話我們就在你的任務日誌中說吧。,
Chronos/Chronos_MissionData_Chronos007b_Description,星球代碼現已可訪問。真是太順利了。此外，我重新調整了能夠定位碎片化數據的故障定位器，請使用此定位器來回收數據吧。,
Chronos/Chronos_MissionData_Chronos006_Description,我們……我是說你，必須前往諾福斯，採摘Chronos為我們種下的解密鎖匙。而我則會留在這裏，定位Chronos的數據位置。採摘工作就交給你了，加油哦。,
Chronos/Chronos_MissionData_Chronos008d_Title,已發現的東西,
Chronos/Chronos_MissionData_Chronos009d_Title,殘存之物,
Chronos/Chronos_MissionData_Chronos007d_Title,遺失之物,
Chronos/Chronos_Item_EVACompanionCreative_Description,將她餵飽並放入背包中，即可讓玩家無視重力自由飛行。,
Chronos/Chronos_MissionData_Chronos003_Description,你在防火牆上開了個洞呢，那我們就在控制室相會吧。,
Chronos/Chronos_MissionData_Chronos007f_Title,你真是個好幫手,
Chronos/Chronos_MissionData_Chronos002b_Description,不錯呢，做得好。其實我還有一個和你對話的方法，請來這邊。,
Chronos/Chronos_UI_FaultFinderErrorLocation4_Notification,我承認你的努力，但很遺憾這裏不太對。,
Chronos/Chronos_MissionData_Chronos004_Description,你平安到達了呢。可是，為了讓你進入這個地方我不得不關閉控制室的系統。現在你需要重新啟動它。,
Chronos/Chronos_Item_EVA_Description14,有你這樣一位好朋友真是榮幸。,
Chronos/Chronos_MissionData_Chronos007a_Description,你成功獲得了解密鎖匙，做的漂亮！我在弗沙尼亞的星球代碼內檢測到了信號。請將解密鎖匙種在弗沙尼亞上的指定區域。我承諾會給你報酬。,
Chronos/Chronos_Item_FaultFinderActiveTypeAny_Subtitle,[錯誤// 檢測方式不明],
Chronos/Chronos_MissionData_Chronos011_Title,[錯誤],
CreativeDeformMenu/DeformMenu_DeformSpeed,變形速度,
CreativeDeformMenu/DeformMenu_IgnoreHardness,忽略硬度,
CreativeDeformMenu/DeformMenu_Range,範圍,
CreativeDeformMenu/DeformMenu_SelectedColor,已選顏色,
CreativeDeformMenu/DeformMenu_Size,大小,
CreativeDrone/HUD_Altitude,"上升/
下降",
CreativeDrone/General_Drone,無人機,
CreativeDrone/HUD_ToggleCamera,無人機保持位置,
CreativeDrone/HUD_MovementControl,運動,
CreativeDrone/HUD_RecallDrone,重新召喚無人機,
CreativeDrone/HUD_ChangeSpeed,速度,
CreativeDrone/HUD_TakePhoto,拍照留念,
CreativeDrone/HUD_Zoom,放大,
CreativeTutorial/OptionTitle_Add,增加,
CreativeTutorial/Options_SunOrbit,調整太陽軌道的角度,
CreativeTutorial/Options_TimeMultiplier,調整一天中的時間和日夜交替,
CreativeTutorial/Options_FlightSpeed,調整飛行模式的速度,
CreativeTutorial/Options_TimeOfDay,調整太陽在空中的位置,
CreativeTutorial/Controls_ChangeDeformSize,更換畫筆大小,
CreativeTutorial/Controls_ChangeDeformSpeed,調整變形速度,
CreativeTutorial/Tutorial_Title_CreativeCatalog,創意目錄,
CreativeTutorial/Tutorial_Title_CreativeControls,創意控制,
CreativeTutorial/OptionTitle_GameplayOptions,創意遊戲模式遊戲性選項,
CreativeTutorial/Tutorial_Title_CreativeOptions,創意選項,
CreativeTutorial/Controls_CycleTerrain,回收地形工具模式,
CreativeTutorial/Controls_DecreaseBrushSize,減少畫筆大小,
CreativeTutorial/Controls_DecreaseBrushIntensity,降低變形速度,
CreativeTutorial/Controls_Delete,刪除保留物品,
CreativeTutorial/Controls_Duplicate,複製保留物品,
CreativeTutorial/Options_CursorLighting,開啟地形工具的光標照明,
CreativeTutorial/Options_ResourceGathering,開啟可以防止資源收集,
CreativeTutorial/Controls_FlightMode,進入/退出飛行模式,
CreativeTutorial/OptionTitle_EyeDropper,飲管,
CreativeTutorial/OptionTitle_Flatten,夷平,
CreativeTutorial/Controls_FlightAscend,飛行模式上升,
CreativeTutorial/Controls_FlightDescend,飛行模式下降,
CreativeTutorial/Options_HazardsReact,危險將不再對玩家造成傷害,
CreativeTutorial/Controls_IncreaseBrush,增加畫筆大小,
CreativeTutorial/Controls_IncreaseBrushIntensity,提高變形速度,
CreativeTutorial/Controls_Flatten,拉平地形可以製造一個平坦的表面,
CreativeTutorial/Tutorial_Title_CreativeNewInteractions,新的交互,
CreativeTutorial/Tutorial_Title_CreativeNewItems,新的物品,
CreativeTutorial/Controls_TerrainToolMenu,打開地形工具菜單,
CreativeTutorial/OptionTitle_Paint,繪製,
CreativeTutorial/OptionTitle_PlayerControls,玩家控制,
CreativeTutorial/Options_Invincible,玩家不再受到傷害,
CreativeTutorial/Options_OxygenConsumption,玩家不再需要管理氧氣的消耗量,
CreativeTutorial/Controls_Paint,將已選的顏色和材料繪製到地形上,
CreativeTutorial/Options_TerrainAnchor,顯示效果地形的錨點區域和電量狀態,
CreativeTutorial/Optiontitle_Subtract,減少,
CreativeTutorial/Controls_EyeDropper,選擇當前的地形顏色和材料來繪製,
CreativeTutorial/OptionTitle_TerrainControls,地形控制,
CreativeTutorial/Tutorial_Title_CreativeTerrainTool,地形工具菜單,
CreativeTutorial/OptionTitle_TerrainModes,地形控制模式,
CreativeTutorial/Options_CreativeMode,切換開啟或關閉創意模式,
CreativeTutorial/Options_BackpackPower,無限背包電量,
CreativeTutorial/Controls_Add,可以增加地形,
CreativeTutorial/Controls_Subtract,使用可以減少地形並收集土壤,
CreativeTutorial/Options_VehicleFuel,載具不再需要燃料運行,
CreativeTutorial/Options_DecoratorsDestroy,在繪製模式下，裝飾者會被摧毀,
Credits/Credits_Header_SnailSongBy,《SANCTUARY》（太空蝸牛曲）：,
Credits/Credits_Header_AdditionalMusicBy,附加音樂：,
Credits/Credits_Header_AdditionalEngineering,額外工程提供者,
Credits/Credits_Header_AdditionalQA,參與額外QA測試的是,
Credits/Credits_Header_Team,"由System Era Softworks開發 ",
Credits/Credits_Header_InMemoriam,"紀念Paul
1986 - 2017",
Credits/Credits_Header_MusicBy,音樂：,
Credits/Credits_Header_Composer,音樂作曲,
Credits/Credits_Header_Babies,產品團隊,
Credits/Credits_Header_Publishing,由以下發行商共同發行,
Credits/Credits_Body_FamilyThanks,"System Era團隊要感謝家人給予我們的支持，鼓勵，愛情，美食和耐心。 ",
Credits/Credits_Body_FinalThanks,"我們希望異星旅人能提醒你們多仰望星空並激發你們探索廣袤宇宙的興趣。

謝謝你們。",
Credits/Credits_Body_FriendsThanks,"在此我們要感謝我們的好友們，同事們，導師們，異星旅人的粉絲們，以及一直以來支持我們的所有人。 ",
Credits/Credits_Header_AdditionalSupport,以及來自以下各位的額外支持,
Credits/Credits_Header_SpecialThanks,還要特別感謝,
CustomGameAstropedia/BiomeModifiers,調整生物群,
CustomGameAstropedia/Name_GameConfigurationSettings,遊戲設置,
CustomGameAstropedia/Name_GeneralSettings,通用,
CustomGameAstropedia/PlanetModifiers,星球調整,
CustomGameAstropedia/Name_ResearchCatalogSettings,研究目錄,
CustomGameAstropedia/Name_SolarSystemSettings,星系,
CustomGameAstropedia/Name_StartingItemSettings,初始道具,
CustomGameConfigurations/Title_PlayerCustomGameConfigurations,雲儲存配置,
CustomGameConfigurations/Name_CreateNewConfiguration,創建新設定,
CustomGameConfigurations/Title_CustomGameConfigurations,自定義遊戲設定,
CustomGameConfigurations/Title_SESCustomGameConfigurations,官方遊戲配置,
CustomGameConfigurations/Title_SharedCustomGameConfigurations,共享遊戲配置,
CustomGameDisabledItems/ResearchCat_DisableAlignmentMod,禁用對齊調節器,
CustomGameDisabledItems/ResearchCat_DisableAtmosphericCondenser,禁用大氣冷凝器,
CustomGameDisabledItems/ResearchCat_DisableAutoArm,禁用自動手臂,
CustomGameDisabledItems/ResearchCat_DisableAutoExtractor,禁用自動精煉器,
CustomGameDisabledItems/ResearchCat_DisableBatterySensor,禁用電池感應器,
CustomGameDisabledItems/ResearchCat_DisableBeacon,禁用信標,
CustomGameDisabledItems/ResearchCat_DisableBoostMod,禁用加速調節器,
CustomGameDisabledItems/ResearchCat_DisableBuggy,禁用小車車,
CustomGameDisabledItems/ResearchCat_DisableButtonRepeater,禁用按鈕重複器,
CustomGameDisabledItems/ResearchCat_DisableCOLE,禁用C.O.L.E.,
CustomGameDisabledItems/ResearchCat_DisableChemistryLab,禁用化學實驗室,
CustomGameDisabledItems/ResearchCat_DisableCountRepeater,禁用計數重複器,
CustomGameDisabledItems/ResearchCat_DisableCrane,禁用起重機,
CustomGameDisabledItems/ResearchCat_DisableDelayRepeater,禁用延遲重複器,
CustomGameDisabledItems/ResearchCat_DisableDrillMod1,禁用鑽頭調節器1,
CustomGameDisabledItems/ResearchCat_DisableDrillMod2,禁用鑽頭調節器2,
CustomGameDisabledItems/ResearchCat_DisableDrillMod3,禁用鑽頭調節器3,
CustomGameDisabledItems/ResearchCat_DisableDrillStrength1,禁用鑽取力度1,
CustomGameDisabledItems/ResearchCat_DisableDrillStrength2,禁用鑽取力度2,
CustomGameDisabledItems/ResearchCat_DisableDrillStrength3,禁用鑽取力度3,
CustomGameDisabledItems/ResearchCat_DisableDynamite,禁用炸藥,
CustomGameDisabledItems/ResearchCat_DisableExoRequestPlatform,禁用EXO任務平台,
CustomGameDisabledItems/ResearchCat_DisableExtraLargeCurvedPlatform,禁用超大型曲線平台,
CustomGameDisabledItems/ResearchCat_DisableExtraLargePlatformA,禁用超大型平台A,
CustomGameDisabledItems/ResearchCat_DisableExtraLargePlatformB,禁用超大型平台B,
CustomGameDisabledItems/ResearchCat_DisableExtraLargePlatformC,禁用超大型平台C,
CustomGameDisabledItems/ResearchCat_DisableExtraLargeShredder,禁用超大型破碎機,
CustomGameDisabledItems/ResearchCat_DisableExtraLargeStorage,禁用超大型儲存,
CustomGameDisabledItems/ResearchCat_DisableFaultFinder,禁用故障定位器,
CustomGameDisabledItems/ResearchCat_DisableFieldShelter,禁用區域庇護所,
CustomGameDisabledItems/ResearchCat_DisableFigurinePlatform,禁用雕像平台,
CustomGameDisabledItems/ResearchCat_DisableFireworks,禁用煙花,
CustomGameDisabledItems/ResearchCat_DisableFloodlight,禁用探照燈,
CustomGameDisabledItems/ResearchCat_DisableGlowsticks,禁用螢光棒,
CustomGameDisabledItems/ResearchCat_DisableGravityGlobe,禁用重力球車,
CustomGameDisabledItems/ResearchCat_DisableHolographicFigurine,禁用全息雕像,
CustomGameDisabledItems/ResearchCat_DisableHoverboard,禁用懸浮滑板,
CustomGameDisabledItems/ResearchCat_DisableHydrazineJetPack,禁用聯氨包,
CustomGameDisabledItems/ResearchCat_DisableHydrazineThruster,禁用聯氨推進器,
CustomGameDisabledItems/ResearchCat_DisableInhibitorMod,禁用抑制器,
CustomGameDisabledItems/ResearchCat_DisableLandingPad,禁用着陸停機坪,
CustomGameDisabledItems/ResearchCat_DisableLargeActiveStorage,禁用大型活動存儲,
CustomGameDisabledItems/ResearchCat_DisableLargeCurvedPlatform,禁用大型曲線平台,
CustomGameDisabledItems/ResearchCat_DisableLargeExtendedPlatform,禁用大型延展平台,
CustomGameDisabledItems/ResearchCat_DisableLargeFogHorn,禁用大型霧角喇叭,
CustomGameDisabledItems/ResearchCat_DisableLargePlatformA,禁用大型平台A,
CustomGameDisabledItems/ResearchCat_DisableLargePlatformB,禁用大型平台B,
CustomGameDisabledItems/ResearchCat_DisableLargePlatformC,禁用大型平台C,
CustomGameDisabledItems/ResearchCat_DisableLargePrinter,禁用大型打印機,
CustomGameDisabledItems/ResearchCat_DisableLargeResourceCanister,禁用大型資源罐,
CustomGameDisabledItems/ResearchCat_DisableLargeRover,禁用大型漫遊車,
CustomGameDisabledItems/ResearchCat_DisableLargeRoverSeat,禁用大型漫遊車座,
CustomGameDisabledItems/ResearchCat_DisableLargeSensorHoopA,禁用大型感應環A,
CustomGameDisabledItems/ResearchCat_DisableLargeSensorHoopB,禁用大型感應環B,
CustomGameDisabledItems/ResearchCat_DisableLargeSensorRing,禁用大型感應環,
CustomGameDisabledItems/ResearchCat_DisableLargeShredder,禁用大型破碎機,
CustomGameDisabledItems/ResearchCat_DisableLargeShuttle,禁用大型穿梭機,
CustomGameDisabledItems/ResearchCat_DisableLargeSolarPanel,禁用大型太陽能板,
CustomGameDisabledItems/ResearchCat_DisableLargeStorageSiloA,禁用大型儲存筒倉A,
CustomGameDisabledItems/ResearchCat_DisableLargeStorageSiloB,禁用大型儲存筒倉B,
CustomGameDisabledItems/ResearchCat_DisableLargeTPlatform,禁用大型T形平台,
CustomGameDisabledItems/ResearchCat_DisableLargeWindTurbine,禁用大型風力渦輪機,
CustomGameDisabledItems/ResearchCat_DisableLevelingBlock,禁用推平方塊,
CustomGameDisabledItems/ResearchCat_DisableMediumBattery,禁用中號電池,
CustomGameDisabledItems/ResearchCat_DisableMediumBuggyHorn,禁用中型私家車喇叭,
CustomGameDisabledItems/ResearchCat_DisableMediumFluidCanister,禁用中型液體或土壤罐,
CustomGameDisabledItems/ResearchCat_DisableMediumGasCanister,禁用中型汽油罐,
CustomGameDisabledItems/ResearchCat_DisableMediumGenerator,禁用中型發電機,
CustomGameDisabledItems/ResearchCat_DisableMediumPlatformA,禁用中型平台A,
CustomGameDisabledItems/ResearchCat_DisableMediumPlatformB,禁用中型平台B,
CustomGameDisabledItems/ResearchCat_DisableMediumPlatformC,禁用中型平台C,
CustomGameDisabledItems/ResearchCat_DisableMediumPrinter,禁用中型打印機,
CustomGameDisabledItems/ResearchCat_DisableMediumResourceCanister,禁用中型資源罐,
CustomGameDisabledItems/ResearchCat_DisableMediumRover,禁用中型漫遊車,
CustomGameDisabledItems/ResearchCat_DisableMediumSensorArch,禁用中型感應拱門,
CustomGameDisabledItems/ResearchCat_DisableMediumShredder,禁用中型破碎機,
CustomGameDisabledItems/ResearchCat_DisableMediumShuttle,禁用中型穿梭機,
CustomGameDisabledItems/ResearchCat_DisableMediumSolarPanel,禁用中型太陽能板,
CustomGameDisabledItems/ResearchCat_DisableMediumStorage,禁用中型儲存,
CustomGameDisabledItems/ResearchCat_DisableMediumStorageSilo,禁用中型穀糧倉,
CustomGameDisabledItems/ResearchCat_DisableMediumTPlatform,禁用中型T形平台,
CustomGameDisabledItems/ResearchCat_DisableMediumWindTurbine,禁用中型風力渦輪機,
CustomGameDisabledItems/ResearchCat_DisableNarrowMod,禁用窄口調節器,
CustomGameDisabledItems/ResearchCat_DisableOxygenFilters,禁用氧氣過濾,
CustomGameDisabledItems/ResearchCat_DisableOxygenTank,禁用氧氣瓶,
CustomGameDisabledItems/ResearchCat_DisableOxygenator,禁用製氧機,
CustomGameDisabledItems/ResearchCat_DisablePackager,禁用打包機,
CustomGameDisabledItems/ResearchCat_DisablePaver,禁用鋪路機,
CustomGameDisabledItems/ResearchCat_DisablePortableOxygenator,禁用移動製氧機,
CustomGameDisabledItems/ResearchCat_DisablePortableSmeltingDevice,禁用便攜熔煉爐,
CustomGameDisabledItems/ResearchCat_DisablePowerCells,禁用蓄電池,
CustomGameDisabledItems/ResearchCat_DisablePowerExtenders,禁用電力延長器套裝,
CustomGameDisabledItems/ResearchCat_DisablePowerSensor,禁用電力感應器,
CustomGameDisabledItems/ResearchCat_DisablePowerSwitch,禁用電力開關,
CustomGameDisabledItems/ResearchCat_DisableProbeScanner,禁用探測器掃描儀,
CustomGameDisabledItems/ResearchCat_DisableProximityRepeater,禁用臨近重複器,
CustomGameDisabledItems/ResearchCat_DisableQTRTG,禁用Q同位素熱電式發電機,
CustomGameDisabledItems/ResearchCat_DisableRailCar,禁用軌道車,
CustomGameDisabledItems/ResearchCat_DisableRailEngine,禁用動力車,
CustomGameDisabledItems/ResearchCat_DisableRailJunctionBundle,禁用軌道分歧器套裝,
CustomGameDisabledItems/ResearchCat_DisableRailPostBundle,禁用軌道柱套裝,
CustomGameDisabledItems/ResearchCat_DisableRailStation,禁用太空站,
CustomGameDisabledItems/ResearchCat_DisableRecreationalSphere,禁用休閒球,
CustomGameDisabledItems/ResearchCat_DisableResearchChamber,禁用研究倉,
CustomGameDisabledItems/ResearchCat_DisableRoverSeat,禁用漫步車座,
CustomGameDisabledItems/ResearchCat_DisableRTG,禁用同位素熱電式發電機,
CustomGameDisabledItems/ResearchCat_DisableShelter,禁用庇護所,
CustomGameDisabledItems/ResearchCat_DisableSmallBattery,禁用小號電池,
CustomGameDisabledItems/ResearchCat_DisableSmallCamera,禁用小型鏡頭,
CustomGameDisabledItems/ResearchCat_DisableSmallCanister,禁用小罐,
CustomGameDisabledItems/ResearchCat_DisableSmallGenerator,禁用小型發電機,
CustomGameDisabledItems/ResearchCat_DisableSmallPrinter,禁用小型打印機,
CustomGameDisabledItems/ResearchCat_DisableSmallShuttle,禁用小型穿梭機,
CustomGameDisabledItems/ResearchCat_DisableSmallSolar,禁用小型太陽能板,
CustomGameDisabledItems/ResearchCat_DisableSmallTrumpetHorn,禁用小型小號喇叭,
CustomGameDisabledItems/ResearchCat_DisableSmallWindTurbine,禁用小型風力渦輪機,
CustomGameDisabledItems/ResearchCat_DisableSmeltingFurnace,禁用熔煉爐,
CustomGameDisabledItems/ResearchCat_DisableSoilCentrifuge,禁用土壤離心機,
CustomGameDisabledItems/ResearchCat_DisableSolarArray,禁用太陽能電池陣,
CustomGameDisabledItems/ResearchCat_DisableSolidFuelJumpJet,禁用固體燃料跳躍背包,
CustomGameDisabledItems/ResearchCat_DisableSolidFuelThruster,禁用固體燃料推進器,
CustomGameDisabledItems/ResearchCat_DisableSplitter,禁用分流器,
CustomGameDisabledItems/ResearchCat_DisableStorageSensor,禁用儲存感應器,
CustomGameDisabledItems/ResearchCat_DisableTallPlatform,禁用高空平台,
CustomGameDisabledItems/ResearchCat_DisableTallRailPostBundle,禁用高軌道柱套裝,
CustomGameDisabledItems/ResearchCat_DisableTallStorage,禁用高空儲存,
CustomGameDisabledItems/ResearchCat_DisableTerrainAnalyzer,禁用地質分析儀,
CustomGameDisabledItems/ResearchCat_DisableTerrainAnchor,禁用穿梭機,
CustomGameDisabledItems/ResearchCat_DisableTethers,禁用氧氣樁,
CustomGameDisabledItems/ResearchCat_DisableTractor,禁用牽引機,
CustomGameDisabledItems/ResearchCat_DisableTradePlatform,禁用交易平台,
CustomGameDisabledItems/ResearchCat_DisableTrailer,禁用拖車,
CustomGameDisabledItems/ResearchCat_DisableVTOL,禁用VTOL,
CustomGameDisabledItems/ResearchCat_DisableWideMod,禁用寬口調節器,
CustomGameDisabledItems/ResearchCat_DisableWinch,禁用絞車,
CustomGameDisabledItems/ResearchCat_DisableWorklight,禁用工作燈,
CustomGameDisabledItems/ResearchCat_DisableXLExtendedPlatform,禁用超大型延展平台,
CustomGameDisabledItems/ResearchCat_DisableXLSensorArch,禁用超大型感應拱門,
CustomGameDisabledItems/ResearchCat_DisableXLSensorCanopy,禁用超大型感應頂棚,
CustomGameDisabledItems/ResearchCat_DisableXLSensorHoopA,禁用超大型感應環A,
CustomGameDisabledItems/ResearchCat_DisableXLSensorHoopB,禁用超大型感應環B,
CustomGameDisabledItems/ResearchCat_DisableXLWindTurbine,禁用超大型風力渦輪機,
CustomGameMenu/DeathScreen_ActiveMissionTime,"關卡用時： ",
CustomGameMenu/ConfirmLeaveSettings,移動到自定義遊戲設定界面的話，未保存的更改將全部丟失。確定要這麼做嗎？,
CustomGameMenu/ConfirmSettings,確定使用此設定嗎？,
CustomGameMenu/DeathScreen_AstroneerReprintUnavailable,無法再次打印異星旅人,
CustomGameMenu/OperationCanceled,即將取消操作：,
CustomGameMenu/ResearchCat_BackpackPrinterRecipes,背包打印機藍圖,
CustomGameMenu/ResearchCat_RecipeBundles,藍圖批量設定,
CustomGameMenu/ConfigPublished,設定已公開,
CustomGameMenu/ConfigIsSavedLocally,設定已保存在本地,
CustomGameMenu/CustomGameModeSettingsTitle,自定義遊戲模式,
CustomGameMenu/CustomGameModeSettings,自定義遊戲模式設定,
CustomGameMenu/ResearchCat_CheckUncheckAll,全選/清空,
CustomGameMenu/Popout_Title_EditStartingBiome,選擇初始生物群,
CustomGameMenu/Share_Settings,分享設定,
CustomGameMenu/Name_Browse,配置,
CustomGameMenu/Playfab_CustomGameServicesDisabled,自定義遊戲雲服務未成功啟用，請重試。,
CustomGameMenu/Name_CustomGames,自定義遊戲,
CustomGameMenu/Warning_Perf,調整自定義遊戲有可能會影響性能，或是限制遊戲玩法。請謹慎確認何種程度的變更可以讓遊戲正確運行。,
CustomGameMenu/Days,"日： ",
CustomGameMenu/RespawnTokenDefaultCount,初始復活次數,
CustomGameMenu/ResearchCat_Disable,"禁用： ",
CustomGameMenu/ResearchCat_DisableBaseModules,禁用基礎模塊,
CustomGameMenu/ResearchCat_EnableBundle,禁用道具,
CustomGameMenu/ResearchCat_DisableOxygenItems,禁用氧氣道具,
CustomGameMenu/ResearchCat_DisablePlatforms,禁用平台,
CustomGameMenu/ResearchCat_DisablePowerGen,禁用發電道具,
CustomGameMenu/ResearchCat_DisablePrinters,禁用打印機,
CustomGameMenu/ResearchCat_DisableShuttles,禁用穿梭機,
CustomGameMenu/ResearchCat_DisableVehicles,禁用交通工具,
CustomGameMenu/ResearchCat_Disabled,禁用,
CustomGameMenu/Warning_Switch_ModifierTruncation,"由於設備限制，在Nintendo Switch™上創建或導入的配置中，生物群最大值會略有下降 ",
CustomGameMenu/EditStartingBiomeTitle,編輯初始生物群,
CustomGameMenu/EditStartingItemsTitle,編輯初始道具,
CustomGameMenu/EditStartingPlanet,改變初始星球,
CustomGameMenu/PlayFab_ImportFailed,設定導入失敗，請確認網絡連接狀況，並在稍等一段時間後重試,
CustomGameMenu/PlayFab_PublishFailed,設定公開失敗，請確認網絡連接狀況，並在稍等一段時間後重試,
CustomGameMenu/Option_GW_Firewalls,禁用防火牆,
CustomGameMenu/FreeOxygen,免費氧氣,
CustomGameMenu/GameName,自定義遊戲名,
CustomGameMenu/TabTitle_GlitchWalkerSettings,GlitchWalkers遊戲設置,
CustomGameMenu/PowerGlobalConsumptionScalar,整體電力消耗倍率,
CustomGameMenu/PowerGlobalGenerationScalar,整體發電倍率,
CustomGameMenu/GravitySliderTitle,重力倍率,
CustomGameMenu/Hours,"小時： ",
CustomGameMenu/ImportConfig,導入設定,
CustomGameMenu/ImportingConfig,導入中的設定,
CustomGameMenu/ItemSlot,道具欄,
CustomGameMenu/DSLaunchOptionsTitle,開局設定,
CustomGameMenu/ResearchCat_LargePrinterRecipes,大型打印機藍圖,
CustomGameMenu/RespawnTokensAreShared,為每個玩家單獨分配復活次數,
CustomGameMenu/RespawnTokensActive,限制復活次數,
CustomGameMenu/ConfigEntryLoad,讀取設定,
CustomGameMenu/LocallySavedConfigurations,本地遊戲配置,
CustomGameMenu/Minutes,"分鐘： ",
CustomGameMenu/DeathScreen_MissionFailure,關卡失敗,
CustomGameMenu/ResearchCat_MediumPrinterRecipes,中型打印機藍圖,
CustomGameMenu/Notification,通知,
CustomGameMenu/NoStartingShelter,無初始庇護所,
CustomGameMenu/PlayFab_ConfigDoesNotExist,未發現與分享碼關聯的設定。請確認分享碼無誤之後再度嘗試。,
CustomGameMenu/ShareCodeState_Unpublished,未公開,
CustomGameMenu/OxygenConsumptionScalar,氧氣消耗倍率,
CustomGameMenu/OxygenSettings,氧氣設定,
CustomGameMenu/DeathScreen_ToClosePress,按,
CustomGameMenu/DeathScreen_PressAnyKey,按任意鍵繼續,
